0.0078125 4.98768916281515
0.0234375 3.88119831622229
0.0390625 3.36288168273126
0.0546875 3.01929754129218
0.0703125 2.76124220433331
0.0859375 2.55419380354939
0.1015625 2.3811177228763
0.1171875 2.23234338117734
0.1328125 2.10184829447637
0.1484375 1.98562558004795
0.1640625 1.88087345743645
0.1796875 1.78555520980084
0.1953125 1.69814332253486
0.2109375 1.61746239708404
0.2265625 1.54258834212103
0.2421875 1.47278125630784
0.2578125 1.40743933219234
0.2734375 1.3460663436117
0.2890625 1.28824817894611
0.3046875 1.23363555819082
0.3203125 1.18193107557847
0.3359375 1.13287933004109
0.3515625 1.08625930026611
0.3671875 1.04187837812123
0.3828125 0.999567645434506
0.3984375 0.959178095460988
0.4140625 0.92057758086648
0.4296875 0.883648326677864
0.4453125 0.848284887073455
0.4609375 0.814392454148131
0.4765625 0.78188544823876
0.4921875 0.750686335305921
0.5078125 0.720724628797333
0.5234375 0.69193604245403
0.5390625 0.664261767428216
0.5546875 0.637647852409799
0.5703125 0.612044669601999
0.5859375 0.587406452633538
0.6015625 0.563690895057892
0.6171875 0.540858800127521
0.6328125 0.518873774160242
0.6484375 0.49770195712666
0.6640625 0.4773117851492
0.6796875 0.457673780467194
0.6953125 0.438760365129583
0.7109375 0.420545695258065
0.7265625 0.403005513203483
0.7421875 0.386117015317031
0.7578125 0.369858733389425
0.7734375 0.354210428089547
0.7890625 0.339152992966948
0.8046875 0.324668367779805
0.8203125 0.310739460076088
0.8359375 0.297350074097447
0.8515625 0.284484846195368
0.8671875 0.272129186052601
0.8828125 0.260269223090523
0.8984375 0.248891757519574
0.9140625 0.237984215554794
0.9296875 0.227534608375352
0.9453125 0.21753149445597
0.9609375 0.207963944940513
0.9765625 0.198821511765374
0.9921875 0.190094198272562
1.0078125 0.135658898895531
1.0234375 0.127780340970787
1.0390625 0.120289331245746
1.0546875 0.113177426427876
1.0703125 0.106436517749917
1.0859375 0.100058812428145
1.1015625 0.0940368164182152
1.1171875 0.0883633183599292
1.1328125 0.08303137461297
1.1484375 0.0780342952947781
1.1640625 0.0733656312402586
1.1796875 0.0690191618103775
1.1953125 0.064988883483444
1.2109375 0.0612689991687555
1.2265625 0.0578539081878911
1.2421875 0.0547381968733662
1.2578125 0.0519166297392079
1.2734375 0.0493841411815001
1.2890625 0.0471358276707138
1.3046875 0.0451669404008507
1.3203125 0.043472878363164
1.3359375 0.04204918181504
1.3515625 0.0408915261168137
1.3671875 0.0399957159116756
1.3828125 0.0393576796255158
1.3984375 0.0389734642656967
1.4140625 0.038839230498985
1.4296875 0.038951247990718
1.4453125 0.0393058909883878
1.4609375 0.0398996341342334
1.4765625 0.0407290484924541
1.4921875 0.0417907977778362
1.5078125 0.0430816347733526
1.5234375 0.0445983979253785
1.5390625 0.0463380081058586
1.5546875 0.0482974655314972
1.5703125 0.0504738468307731
