100	0.0146174414958339
100.1	0.0147304734554804
100.2	0.0148448208401416
100.3	0.0149605041291937
100.4	0.0150775442018905
100.5	0.0151959623467652
100.6	0.0153157802712897
100.7	0.0154370201118011
100.8	0.015559704443704
100.9	0.0156838562919558
101	0.0158094991418468
101.1	0.0159366569500809
101.2	0.0160653541561706
101.3	0.0161956156941526
101.4	0.0163274670046376
101.5	0.0164609340472033
101.6	0.0165960433131417
101.7	0.0167328218385744
101.8	0.0168712972179455
101.9	0.0170114976179057
102	0.0171534517916018
102.1	0.0172971890933822
102.2	0.017442739493936
102.3	0.0175901335958766
102.4	0.0177394026497883
102.5	0.0178905785707487
102.6	0.0180436939553452
102.7	0.0181987820992013
102.8	0.0183558770150305
102.9	0.018515013451237
103	0.0186762269110802
103.1	0.0188395536724246
103.2	0.0190050308080944
103.3	0.0191726962068548
103.4	0.0193425885950406
103.5	0.0195147475588582
103.6	0.0196892135673805
103.7	0.019866027996264
103.8	0.020045233152211
103.9	0.0202268722982047
104	0.0204109896795455
104.1	0.0205976305507178
104.2	0.0207868412031165
104.3	0.0209786689936665
104.4	0.0211731623743666
104.5	0.0213703709227933
104.6	0.0215703453735993
104.7	0.0217731376510444
104.8	0.021978800902598
104.9	0.0221873895336529
105	0.0223989592433927
105.1	0.0226135670618574
105.2	0.022831271388253
105.3	0.0230521320305518
105.4	0.0232762102464354
105.5	0.0235035687856305
105.6	0.0237342719336933
105.7	0.0239683855572991
105.8	0.0242059771510958
105.9	0.024447115886184
106	0.0246918726602884
106.1	0.0249403201496879
106.2	0.0251925328629751
106.3	0.0254485871967198
106.4	0.0257085614931132
106.5	0.0259725360996736
106.6	0.0262405934310994
106.7	0.0265128180333561
106.8	0.0267892966500918
106.9	0.0270701182914769
107	0.0273553743055702
107.1	0.0276451584523182
107.2	0.0279395669802978
107.3	0.0282386987063202
107.4	0.0285426550980188
107.5	0.0288515403595479
107.6	0.0291654615205285
107.7	0.0294845285283806
107.8	0.029808854344192
107.9	0.0301385550422771
108	0.0304737499135905
108.1	0.0308145615731648
108.2	0.0311611160717549
108.3	0.0315135430118747
108.4	0.0318719756684275
108.5	0.0322365511141372
108.6	0.0326074103500001
108.7	0.0329846984409874
108.799999999999	0.0333685646572426
108.899999999999	0.0337591626210273
108.999999999999	0.0341566504596853
109.099999999999	0.0345611909649075
109.199999999999	0.0349729517585963
109.299999999999	0.0353921054656417
109.399999999999	0.035818829893942
109.499999999999	0.0362533082220166
109.599999999999	0.0366957291945783
109.699999999999	0.0371462873264537
109.799999999999	0.0376051831152602
109.899999999999	0.0380726232632722
109.999999999999	0.0385488209089302
110.099999999999	0.0390339958684776
110.199999999999	0.0395283748882308
110.299999999999	0.0400321919080209
110.399999999999	0.0405456883363761
110.499999999999	0.0410691133380447
110.599999999999	0.0416027241344934
110.699999999999	0.0421467863180559
110.799999999999	0.042701574180441
110.899999999999	0.0432673710563563
110.999999999999	0.0438444696830444
111.099999999999	0.0444331725765797
111.199999999999	0.0450337924258214
111.299999999999	0.0456466525049757
111.399999999999	0.0462720871057758
111.499999999999	0.0469104419903517
111.599999999999	0.0475620748659271
111.699999999999	0.0482273558825521
111.799999999999	0.0489066681551554
111.899999999999	0.0496004083112815
