-0.96	0.349133843096905	-0.092026332069136	-14.4045159832065	-1.286881930171
-0.92	0.333823680978794	-0.675258645130014	-14.6695887429758	-1.27314496870157
-0.88	0.295117788413237	-1.25803568912429	-14.3683429251499	-1.26048838187099
-0.84	0.233507703014638	-1.81621592449297	-13.4296500539566	-1.24984138878257
-0.8	0.150501618778244	-2.32327103234415	-11.8068268107434	-1.24209353295971
-0.76	0.0486978697011538	-2.75144556075192	-9.48665918612133	-1.23805239176266
-0.72	-0.0681950158434272	-3.07326262975765	-6.49750784383992	-1.23839936881168
-0.68	-0.195404513186348	-3.26331749518181	-2.91541020166534	-1.24364597080413
-0.64	-0.327216168490476	-3.30025677854224	1.1329140867965	-1.25409342478637
-0.6	-0.457176214650058	-3.16879959926618	5.47111433075631	-1.26979878342407
-0.56	-0.578372963202154	-2.86162365688175	9.87899073199004	-1.29055072839231
-0.52	-0.683787687650787	-2.38092048233492	14.1032528439189	-1.31585806338173
-0.48	-0.766697823036426	-1.73942469210943	17.8729641275962	-1.34495335894715
-0.44	-0.821107887679306	-0.960745392218292	20.9187945187487	-1.37681337293336
-0.4	-0.842177516181105	-0.0788745231424037	22.9946372408887	-1.4101967598884
-0.36	-0.826612272193202	0.863185580735086	23.8996833843162	-1.44369827501594
-0.32	-0.772982215183914	1.81565051064403	23.4987647019735	-1.47581728003655
-0.28	-0.681935972343805	2.72492374760132	21.7387312805022	-1.50503700090153
-0.24	-0.556284380712651	3.53710832001997	18.6588574218941	-1.52990981217393
-0.2	-0.400937253567778	4.2017889436766	14.3937611602888	-1.5491429657503
-0.16	-0.222688707602543	4.67576649759907	9.16803654885241	-1.56167875513325
-0.12	-0.0298596320770202	4.92641147185719	3.28265442448223	-1.56676318478184
-0.08	0.168181068623616	4.93432322174941	-2.90591710909826	-1.56399782101375
-0.04	0.361583289203641	4.69503675350705	-9.01210125084905	-1.55337060428885
0	0.540628695559748	4.21960311474196	-14.6507026002876	-1.5352629153449
0.04	0.696343042753464	3.53397411407468	-19.4667239357274	-1.51043197585466
0.0800000000000001	0.821060510735425	2.6772351688105	-23.1626856837574	-1.47996956218189
0.12	0.908896688516606	1.69883858713362	-25.5208987304923	-1.44523983925806
0.16	0.95609483697105	0.655081211962576	-26.4187010596463	-1.40780070862241
0.2	0.961221215144348	-0.39486490247143	-25.8354374190597	-1.36931426501365
0.24	0.925198348563588	-1.3930286227046	-23.8508370391573	-1.33145266683723
0.28	0.851178764251117	-2.2864863469307	-20.6353159387004	-1.29580589725231
0.32	0.74427453554576	-3.03067959868937	-16.4334930816047	-1.26379753034144
0.36	0.61116876120291	-3.59196784294776	-11.5427805802723	-1.23661377895641
0.4	0.45964294096999	-3.949262585403	-6.2892358898211	-1.21514988816816
0.44	0.298058581547589	-4.09467856800281	-1.00293319892504	-1.19997648033648
0.48	0.134832159115606	-4.03322549586449	4.00505872751781	-1.1913268969114
0.52	-0.0220599570185965	-3.7816405213013	8.46236692589849	-1.18910505720997
0.56	-0.165515280281931	-3.36652125197124	12.1504363008358	-1.19291198758681
0.6	-0.289653579126686	-2.82195769520643	14.9143910124179	-1.20208806041339
0.64	-0.390064088404028	-2.1868784576601	16.6674752228559	-1.21576718282193
0.68	-0.463944413073629	-1.50232329809564	17.3903795931437	-1.23293871752514
0.72	-0.51013211167617	-0.808834216549736	17.126123776778	-1.25251279750228
0.76	-0.529037024845538	-0.144125161213676	15.9714093598077	-1.27338488168708
0.8	-0.522488044869491	0.458849022618938	14.0654825708338	-1.29449583928999
0.84	-0.493512004255098	0.973346054570662	11.5775653692658	-1.314884483512
0.88	-0.446064660599736	1.37977504011105	8.69384917493652	-1.3337302340246
0.92	-0.384734471398406	1.66612106351734	5.60492253868031	-1.35038440600883
0.96	-0.314439179281868	1.82788774253294	2.49434628128398	-1.36438944206757
1	-0.24013341536531	1.86761504229197	-0.471083155073282	-1.37548617123716
