2	2.64564266852158
3	2.64221481454951
4	2.64819944852264
5	2.62924247002196
6	2.63918776280967
7	2.65969480194219
8	2.62966153440043
9	2.6439987032521
10	2.63463511318042
11	2.64294578186531
12	2.6439127145179
13	2.6386341435874
14	2.64242916759666
15	2.64243944175132
16	2.63851356214819
17	2.66063716948503
18	2.6618554701552
19	2.59965323715743
20	2.64287256354526
21	2.64328608169
22	2.65264309278572
23	2.64419217671423
24	2.63639879776892
25	2.65341360904049
26	2.64363486794593
27	2.64560826724741
28	2.64884016494844
29	2.63954084747362
30	2.64930610298287
31	2.60016865945125
32	2.64406814334905
33	2.64272015420993
34	2.65153141090369
35	2.6369107216707
36	2.64365244963173
37	2.64193198339852
38	2.64615919573264
39	2.64578978807452
40	2.62348462980438
41	2.64373637177665
42	2.65173958812282
43	2.63878877632601
44	2.6414353751528
45	2.63938112888449
46	2.6427935621204
47	2.63264971275921
48	2.64200924537239
49	2.63973984969731
50	2.64065495299897
51	2.65317291020845
52	2.63817524422843
53	2.61013090632056
54	2.64579571651468
55	2.64395876367419
56	2.64385221819449
57	2.64403372901091
58	2.64165081448284
59	2.62091291852704
60	2.64561823687804
61	2.64467974326667
62	2.6489820732162
63	2.64630334777771
64	2.64458485756063
65	2.63605394121433
66	2.64424847292854
67	2.65046217037654
68	2.64699038677553
69	2.67698218079932
70	2.64466498413282
71	2.64280321577802
72	2.64388018129089
73	2.64492342010277
74	2.64499678892733
75	2.64300120193727
76	2.67768796967413
77	2.64219508475258
78	2.6344976362867
79	2.64071816777946
80	2.64631083898239
81	2.63830878348475
82	2.64067932645783
83	2.66091980641584
84	2.64242234030782
85	2.6451066006093
86	2.64670591391427
87	2.64480637596321
88	2.65585317297548
89	2.63736490625457
90	2.64385778442176
91	2.6516234428799
92	2.64917909844256
93	2.64419794630454
94	2.64225536871465
95	2.64778006560094
96	2.64869523960275
97	2.65010941674963
98	2.64896411898911
99	2.64755756293586
100	2.63221440009832
