0.3	0.797673150157385
0.6	0.593493269214468
0.9	0.441577181251829
1.2	0.328546953401491
1.5	0.244449000006071
1.8	0.181877544155096
2.1	0.135322462186897
2.4	0.100684053858104
2.7	0.0749120155348081
3	0.0557368283531392
3.3	0.041469900553227
3.6	0.0308548676892266
3.9	0.0229569563739404
4.2	0.0170806665580646
4.5	0.0127085246204998
4.8	0.00945551441694861
5.1	0.00703517184557494
5.4	0.00523435868780044
5.7	0.00389449344993353
6	0.00289758631737175
6.3	0.00215584910258185
6.6	0.0016039640898484
6.9	0.00119333253765654
7.2	0.000887794811575358
7.5	0.00066044610215516
7.8	0.000491267533485929
8.1	0.000365363067695744
8.4	0.000271647781229169
8.7	0.000201872132369896
9	0.000149895314981439
9.3	0.000111144739038425
9.6	8.22138422670056E-05
9.9	6.0562008951199E-05
10.2	4.42913517574628E-05
10.5	3.19801296781758E-05
10.8	2.2557823353973E-05
11.1	1.52117891898978E-05
11.4	9.31655123355395E-06
11.7	4.37967315325364E-06
