0.1	0.0325975168480484	0.0327492301231193
0.2	0.106789789205168	0.107251207365702
0.3	0.196787484145094	0.19757218899385
0.4	0.286523449922888	0.287570537035022
0.5	0.366661589269211	0.367879441171442
0.6	0.432427326792838	0.433719665153571
0.7	0.482049824522529	0.483330049325549
0.8	0.51565714982169	0.516855086066318
0.9	0.534504431136458	0.535568397837941
1	0.540445012931035	0.541341132946451
1.1	0.535577229175993	0.536287286473696
1.2	0.522016760142555	0.522535410947016
1.3	0.501757507516651	0.502089388728897
1.4	0.476593885210831	0.476750890981709
1.5	0.448084720439756	0.448083615310776
1.6	0.417544534398951	0.41740496873847
1.7	0.38605208545128	0.385795000741369
1.8	0.354469025423272	0.354115442916912
1.9	0.323463815662355	0.323033945603031
2	0.293537582966205	0.293050222219747
2.1	0.265049832861307	0.264521975113227
2.2	0.238242659688366	0.237689300523405
2.3	0.213262777170781	0.212696844356447
2.4	0.19018098471061	0.189613372009421
2.5	0.169009005379767	0.168448674977137
2.6	0.149713769271708	0.149167901937371
2.7	0.132229328974761	0.131703500286585
2.8	0.116466641005194	0.115965006148905
2.9	0.102321453798188	0.101846941634442
3	0.0896805862508866	0.0892350783599889
3.1	0.0784268071596068	0.078011313659208
3.2	0.0684425728637863	0.0680573859092044
3.3	0.059612792819989	0.0592576317155862
3.4	0.0518268298303068	0.0515009628363437
3.5	0.0449798619784758	0.0446822163121713
3.6	0.0389737553903752	0.0387030083062471
3.7	0.0337175434408126	0.0334722011994554
3.8	0.029127612729115	0.0289060747955297
3.9	0.0251276650845799	0.0249282761211302
4	0.0216485154109543	0.0214696081857608
4.1	0.0186277785129712	0.0184677060449268
4.2	0.0160094771449507	0.0158666383940595
4.3	0.0137436062506823	0.0136164644996542
4.4	0.0117856726044441	0.0116727693353937
4.5	0.0100962310661517	0.00999619413102104
4.6	0.00864042584094064	0.00855197497149157
4.7	0.00738754984359303	0.00730949843258403
4.8	0.00631062545193913	0.00624188035499709
4.9	0.0053860118951748	0.00532557160946628
5	0.00459304162393462	0.00453999297624849
5.1	0.00391368576177379	0.00386719995589654
5.2	0.00333224944856425	0.00329157736218894
5.3	0.00283509595627756	0.0027995628534317
5.4	0.00241039801088194	0.00237939807787909
5.5	0.00204791452167389	0.00202090579561972
5.6	0.00173879231238661	0.00171529115447902
5.7	0.00147538917956634	0.00145496521014312
5.8	0.00125111752477502	0.00123338876578948
5.9	0.00106030632195791	0.0010449346440953
6	0.000898080077705338	0.000884766578879262
6.1	0.000760251797716585	0.000748733012562467
6.2	0.000643230156989853	0.000633274199670691
6.3	0.00054393790328095	0.000535341138571936
6.4	0.000459741193681926	0.000452324978202575
6.5	0.000388387604610689	0.000381995669779798
6.6	0.000327953069703858	0.000322448752666671
6.7	0.000276795238141592	0.000272059276776442
6.8	0.000233513524286399	0.000229441969988793
6.9	0.000196914458854924	0.000193416857337714
7	0.000165981895669774	0.000162979628944299
7.1	0.000139851325278587	0.000137276135819939
7.2	0.0001177877250909	0.000115580466971715
7.3	9.91667362077862E-05	9.72761280582414E-05
7.4	8.34581709238717E-05	8.18399016170067E-05
7.5	7.02123063991774E-05	6.88280221129108E-05
